# source, target, weight, time
423,1476,1,1266307197
423,169,1,1266221136
423,18,1,1266268750
423,213,1,1266307198
423,1178,1,1266307197
423,5,1,1266278403
423,1032,1,1266510733
423,536,1,1268089595
423,15905,1,1266458395
423,10675,1,1266192000
423,12093,1,1266307199
423,12042,1,1266192000
423,260,1,1266199100
423,58,1,1266192000
423,26518,1,1266192000
423,3725,1,1266307197
423,342,1,1266192000
423,514,1,1266307199
423,509,1,1266416116
423,4439,1,1266307198
423,3529,1,1266307198
423,4654,1,1266192000
423,21904,1,1266192000
423,1683,1,1266278405
423,422,1,1266307196
423,433,1,1266192027
423,479,1,1266248206
423,39,1,1266307198
423,11245,1,1266192000
423,1226,1,1266307197
423,27910,1,1266192000
423,63,1,1266307197
423,6556,1,1266268672
423,12894,1,1266268668
423,9618,1,1266192000
423,104,1,1266192309
423,980,1,1266394106
423,9032,1,1266192000
423,433,1,1266192027
423,1099,1,1266307199
423,550,1,1266230309
423,1546,1,1266307197
423,3174,1,1266307196
423,11119,1,1266192000
423,3332,1,1266307197
423,598,1,1266307197
423,12956,1,1266307196
423,2619,1,1266791677
423,281,1,1266307199
423,173,1,1266242185
423,116,1,1266236648
423,1143,1,1266307199
423,4959,1,1266192000
423,1044,1,1266307198
423,712,1,1266192000
423,28406,1,1266276305
423,11066,1,1266192000
423,1163,1,1266212055
423,104,1,1266416402
423,28466,1,1266192000
423,1226,1,1266220864
423,17,1,1266192155
423,26865,1,1266307200
423,1998,1,1266307196
423,8253,1,1266246322
423,621,1,1266205028
423,1623,1,1266241852
423,118,1,1266213639
423,12227,1,1266192000
423,631,1,1266307197
423,4482,1,1266192000
423,2577,1,1266307196
423,4161,1,1266192309
423,489,1,1266268735
423,28883,1,1266192000
423,1405,1,1266307199
423,16169,1,1266192000
423,5560,1,1266192000
423,1912,1,1266192000
423,5629,1,1266192000
423,4179,1,1266510747
423,558,1,1267015259
423,29018,1,1266192000
423,193,1,1266307198
423,1508,1,1266307197
423,29052,1,1266192000
423,1363,1,1266307197
423,2707,1,1266307197
423,4654,1,1266192000
423,847,1,1266307197
423,693,1,1266307196
423,276,1,1266192000
423,495,1,1266278593
423,14942,1,1266192000
423,29239,1,1266192000
423,10835,1,1266268672
423,4485,1,1266192000
423,388,1,1266284358
423,542,1,1266307197
423,17482,1,1266268793
423,23736,1,1266192000
423,791,1,1266192000
423,2245,1,1266219519
423,4424,1,1266192000
423,283,1,1266293479
423,3856,1,1266307199
423,22143,1,1266192000
423,14230,1,1266192000
423,848,1,1266307196
423,16918,1,1266192000
423,60,1,1266278401
423,16986,1,1266192000
423,10273,1,1266192000
423,2808,1,1266254552
423,5616,1,1266192000
423,15338,1,1266192000
423,35,1,1266278401
423,13428,1,1266307200
423,185,1,1266697394
423,409,1,1266307196
423,1544,1,1266294147
423,2918,1,1266307197
423,231,1,1266416400
423,7114,1,1266192000
423,20292,1,1266192000
423,260,1,1268066406
423,87,1,1266307196
423,3467,1,1266192000
423,21904,1,1266192000
423,535,1,1266230516
423,132,1,1266192063
423,305,1,1266207012
423,6158,1,1266192000
423,16865,1,1266192000
423,1476,1,1267533308
423,20859,1,1266192000
423,2561,1,1266199100
423,3528,1,1266192000
423,1956,1,1266416423
423,25650,1,1266192000
423,323,1,1266477373
423,8881,1,1266488487
423,58,1,1266534105
423,224,1,1266195353
423,685,1,1266192099
423,7374,1,1266307197
423,125,1,1266416416
423,3634,1,1266307197
423,68,1,1266193021
423,3332,1,1266307197
423,16035,1,1266271218
423,848,1,1266221288
423,24319,1,1266192000
423,2814,1,1266307197
423,497,1,1266307198
423,362,1,1266307196
423,589,1,1266307199
423,851,1,1266307197
423,7718,1,1266307198
423,15338,1,1266192000
423,4922,1,1266480010
423,3647,1,1266192000
423,801,1,1266307197
423,284,1,1266195294
423,1975,1,1266307197
423,1880,1,1266260516
423,1279,1,1266307200
423,1178,1,1266307196
423,802,1,1266237809
423,23168,1,1266192000
423,30456,1,1266192000
423,6495,1,1266307198
423,422,1,1266280181
423,1832,1,1266192557
423,998,1,1266307196
423,176,1,1266239000
423,3396,1,1266229129
423,13139,1,1266219580
423,2863,1,1266307202
423,21738,1,1266192000
423,1985,1,1266215889
423,19088,1,1267113271
423,1338,1,1266307198
423,303,1,1266199204
423,1858,1,1266941101
423,17296,1,1266192000
423,1590,1,1266459317
423,734,1,1266307197
423,1554,1,1266218622
423,11175,1,1266232258
423,361,1,1266307200
423,1494,1,1266192223
423,187,1,1266200052
423,3597,1,1266192000
423,542,1,1266192001
423,8369,1,1266192000
423,29742,1,1266192000
423,9032,1,1266192000
423,697,1,1266395946
423,801,1,1266307197
423,4821,1,1266307198
423,31203,1,1266192000
423,5662,1,1266307197
423,3567,1,1266192000
423,31222,1,1266192000
423,31242,1,1266192000
423,19420,1,1266307198
423,2249,1,1266207647
423,1796,1,1266192000
423,373,1,1266307198
423,28519,1,1266192000
423,4492,1,1266192000
423,31306,1,1266192000
423,31317,1,1266192000
423,2808,1,1266307197
423,120,1,1266199229
423,1150,1,1266307197
423,4079,1,1266307198
423,3234,1,1266192000
423,734,1,1266307198
423,22314,1,1266192000
423,883,1,1266200752
423,23469,1,1266307199
423,15496,1,1266192000
423,895,1,1266208270
423,6377,1,1266565683
423,116,1,1266510741
423,292,1,1266510733
423,318,1,1266192341
423,12042,1,1266208392
423,22245,1,1266192000
423,1148,1,1266192000
423,6658,1,1266192000
423,1283,1,1266192000
423,11830,1,1266192000
423,13455,1,1266192000
423,3152,1,1266238542
423,11289,1,1266192000
423,2767,1,1266192000
423,31783,1,1266192000
423,103,1,1266213655
423,558,1,1266307197
423,169,1,1266307197
423,326,1,1266307198
423,27326,1,1266192000
423,30641,1,1266192000
423,31832,1,1266192000
423,320,1,1266192000
423,3061,1,1266307198
423,1405,1,1267726191
423,390,1,1266192000
423,31905,1,1266192000
423,350,1,1266192000
423,45,1,1266416413
423,2660,1,1266192000
423,15914,1,1266192000
423,479,1,1266205150
423,2094,1,1266307197
423,15138,1,1266192000
423,1257,1,1266235157
423,2957,1,1266192000
423,2832,1,1266812027
423,1789,1,1266843188
423,8306,1,1266230576
423,32056,1,1266192000
423,64,1,1266226584
423,17280,1,1266246315
423,6142,1,1266192000
423,793,1,1266236688
423,7944,1,1266192000
423,17099,1,1266268706
423,2992,1,1266278401
423,580,1,1268089595
423,25055,1,1266192000
423,267,1,1266307199
423,11175,1,1266307197
423,2308,1,1266192000
423,1590,1,1266307199
423,8513,1,1266192000
423,11863,1,1266192000
423,1544,1,1266307196
423,625,1,1266307198
423,1919,1,1266307196
423,3314,1,1266192000
423,73,1,1266307198
423,1795,1,1266307198
423,263,1,1266194806
423,1700,1,1266192000
423,6623,1,1266307198
423,5779,1,1266307196
423,710,1,1267723157
423,1451,1,1266307196
423,21841,1,1266324681
423,32548,1,1266192000
423,4821,1,1266575703
423,795,1,1266307197
423,103,1,1266479957
423,3313,1,1266307198
423,8454,1,1266192000
423,2249,1,1266307196
423,13095,1,1266278412
423,23066,1,1266192000
423,32665,1,1266307199
423,21416,1,1266192000
423,2153,1,1266217999
423,10253,1,1266192000
423,23431,1,1266192000
423,26554,1,1266192000
423,5551,1,1266192000
423,192,1,1266203382
423,120,1,1266307197
423,3272,1,1266307199
423,493,1,1266307198
423,6158,1,1266192000
423,18,1,1266513953
423,15395,1,1266307197
423,10079,1,1266192000
423,5418,1,1266192000
423,657,1,1266307198
423,49,1,1266307198
423,10081,1,1266192000
423,502,1,1266250208
423,88,1,1266510742
423,22122,1,1266192000
423,17713,1,1266192000
423,932,1,1266934995
423,3166,1,1266307197
423,247,1,1266307197
423,33178,1,1266192000
423,326,1,1266199235
423,173,1,1266307196
423,22074,1,1266192000
423,380,1,1266205016
423,3022,1,1266251380
423,3166,1,1266218699
423,3879,1,1266242125
423,19244,1,1266307202
423,4680,1,1266192000
423,841,1,1266307197
423,14505,1,1266192000
423,2992,1,1266307197
423,998,1,1266307196
423,1652,1,1266192000
423,25,1,1266307196
423,1665,1,1267058173
423,1091,1,1266247058
423,1162,1,1267224470
423,18371,1,1266192000
423,1003,1,1266307197
423,2619,1,1266289411
423,3355,1,1266218700
423,49,1,1266193663
423,1540,1,1266510747
423,8738,1,1266248879
423,630,1,1266192000
423,2984,1,1266278402
423,119,1,1266192000
423,6534,1,1266192000
423,33469,1,1266192000
423,453,1,1266258991
423,3879,1,1266307199
423,3704,1,1266192000
423,124,1,1266192403
423,41,1,1266200607
423,33564,1,1266192000
423,32226,1,1266293400
423,14042,1,1266268580
423,6142,1,1266192000
423,631,1,1266307197
423,900,1,1266510742
423,7944,1,1266192000
423,1012,1,1266307198
423,279,1,1266307197
423,2814,1,1266199229
423,1636,1,1266307196
423,621,1,1266227373
423,3890,1,1267421880
423,1034,1,1266192000
423,14328,1,1266192000
423,132,1,1266219748
423,4083,1,1266192000
423,10773,1,1266192000
423,6333,1,1266192000
423,7948,1,1266268822
423,1906,1,1266307199
423,1880,1,1266307196
423,2509,1,1266510741
423,1451,1,1266281678
423,805,1,1266192274
423,5771,1,1266307196
423,3206,1,1266278407
423,874,1,1266307197
423,19666,1,1266192000
423,337,1,1266535270
423,349,1,1266200639
423,33883,1,1266192000
423,2764,1,1266192000
423,1959,1,1266307197
423,980,1,1266349272
423,19516,1,1266192000
423,33959,1,1266192000
423,3930,1,1266238118
423,139,1,1266192038
423,17161,1,1266192000
423,1150,1,1266307196
423,1135,1,1266307197
423,11245,1,1266192000
423,449,1,1266219533
423,2728,1,1266307199
423,1135,1,1266195940
423,1664,1,1266307198
423,86,1,1266218713
423,1346,1,1266192000
423,3174,1,1266307197
423,712,1,1266192000
423,350,1,1266192000
423,2810,1,1266307198
423,12719,1,1267763522
423,9975,1,1266192000
423,411,1,1266194283
423,183,1,1266307197
423,32001,1,1266192000
423,657,1,1268089595
423,1596,1,1266307199
423,26258,1,1266307199
423,160,1,1266307199
423,293,1,1266307198
423,220,1,1266193242
423,315,1,1266307198
423,1188,1,1266192000
423,3046,1,1266282019
423,1789,1,1266307198
423,328,1,1266307197
423,2413,1,1266666824
423,2697,1,1266192000
423,22285,1,1266192000
423,17140,1,1266307199
423,11961,1,1266307199
423,693,1,1266215673
423,3466,1,1266307199
423,8272,1,1266307198
423,2728,1,1266307198
423,776,1,1268089595
423,7374,1,1266307196
423,5,1,1266199265
423,335,1,1267628283
423,20946,1,1266192000
423,29689,1,1266192000
423,1092,1,1266192000
423,30944,1,1266192000
423,21844,1,1266192000
423,30339,1,1266192000
423,4482,1,1266192000
423,1975,1,1266307197
423,7088,1,1266192000
423,22143,1,1266192000
423,10853,1,1266307198
423,3046,1,1266307197
423,29445,1,1266307200
423,16631,1,1266192000
423,12809,1,1266192000
423,409,1,1266307199
423,782,1,1266253710
423,3628,1,1266192000
423,1985,1,1266210259
423,1107,1,1266257001
423,34481,1,1266192000
423,143,1,1266197809
423,1559,1,1266307197
423,6612,1,1266268672
423,1099,1,1266307196
423,6058,1,1266192000
423,411,1,1266416401
424,3030,1,1266192000
425,426,1,1266192000
425,4440,1,1266307198
425,8486,1,1266192000
425,8991,1,1266192000
425,10807,1,1266192000
425,8991,1,1266192000
425,21168,1,1266192000
425,426,1,1266192000
425,10,1,1266509654
425,10382,1,1266192000
425,1544,1,1266509698
425,2842,1,1266307195
426,7338,1,1266192000
426,11060,1,1266192000
426,11978,1,1266219571
426,16391,1,1266246224
426,17406,1,1266192000
426,6456,1,1266192000
426,6788,1,1266192000
426,19552,1,1266192000
426,19970,1,1266192000
426,9527,1,1266192000
426,1819,1,1266192000
426,23185,1,1266739197
426,11060,1,1266192000
426,25151,1,1266192000
426,25408,1,1266197447
426,28939,1,1266192000
426,29302,1,1266192000
426,30070,1,1266192000
426,25718,1,1266192000
426,20522,1,1266192000
426,31340,1,1266192000
426,25952,1,1266192000
426,17586,1,1266219581
426,96,1,1266307199
426,31570,1,1266192000
426,9782,1,1266192000
426,34709,1,1266192000
426,17522,1,1266192000
428,429,1,1266192000
428,551,1,1266192000
428,641,1,1266192000
428,1996,1,1266192000
428,6541,1,1266192000
428,6919,1,1266196246
428,2097,1,1266192000
428,10276,1,1266307198
428,11014,1,1266192000
428,11829,1,1266192000
428,11860,1,1266192000
428,12601,1,1266192000
428,11476,1,1266196242
428,14525,1,1266192000
428,4554,1,1266196496
428,17624,1,1266339069
428,18006,1,1266196245
428,1451,1,1266196253
428,18180,1,1266192000
428,166,1,1266192000
428,9465,1,1266192000
428,551,1,1266192000
428,3630,1,1266192000
428,9465,1,1266192000
428,22607,1,1266192000
428,22821,1,1266192000
428,15210,1,1266194273
428,2417,1,1266192000
428,23482,1,1266196294
428,23560,1,1266192000
428,23969,1,1266192000
428,12060,1,1267515607
428,24970,1,1266192000
428,429,1,1266192000
428,25343,1,1266307199
428,27138,1,1266192000
428,166,1,1266192000
428,11476,1,1266196242
428,19476,1,1266196242
428,1796,1,1266414910
428,28729,1,1266192000
428,29323,1,1266192000
428,29491,1,1266192000
428,17624,1,1266192000
428,12074,1,1266196246
428,68,1,1266712476
428,1796,1,1266211209
428,31139,1,1266192000
428,31542,1,1266192000
428,641,1,1266192000
428,864,1,1266331884
428,32873,1,1266246218
428,12322,1,1266192000
428,8884,1,1266192000
428,33414,1,1266192000
428,30227,1,1266192000
428,34114,1,1266192000
428,7961,1,1266307199
428,8884,1,1266192000
428,17947,1,1266192000
429,13087,1,1266192000
433,434,1,1266307197
433,60,1,1266280108
433,997,1,1266307197
433,4909,1,1266307199
433,883,1,1266276902
433,502,1,1266307197
433,514,1,1266307197
433,323,1,1266307196
433,640,1,1266276227
433,3940,1,1266285707
433,98,1,1266307198
433,5495,1,1266307198
433,2801,1,1266307197
433,63,1,1266307196
433,4515,1,1266306051
433,117,1,1266192069
433,4515,1,1266306020
433,60,1,1266192008
433,5311,1,1266307198
433,5422,1,1266307198
433,4909,1,1266307197
433,710,1,1266307197
433,9014,1,1266307198
433,323,1,1266307196
433,49,1,1266193645
433,1554,1,1266213444
433,710,1,1266307197
433,5476,1,1266307197
433,18880,1,1266307197
433,505,1,1266307197
433,16477,1,1266307197
433,514,1,1266307198
433,997,1,1266209121
433,337,1,1266192038
433,640,1,1266307197
433,883,1,1266200760
433,1554,1,1266192251
433,219,1,1266192038
433,63,1,1266192038
433,7114,1,1266307197
433,524,1,1266307197
433,3439,1,1266307197
433,502,1,1266307197
433,41,1,1266215209
433,41,1,1266200698
433,337,1,1266307197
433,27727,1,1266300972
433,1724,1,1266225520
433,5102,1,1266192000
433,6096,1,1266307197
433,49,1,1266307196
433,117,1,1266307197
433,2801,1,1266307197
433,505,1,1266276227
433,1901,1,1266307197
433,1620,1,1266192000
433,718,1,1266257658
433,5422,1,1266307198
433,621,1,1266307197
433,4695,1,1266307197
433,8836,1,1267344000
433,98,1,1266254674
433,6794,1,1266307197
433,524,1,1266307196
433,3940,1,1266194889
433,7268,1,1266307198
433,5311,1,1266307196
433,5476,1,1266192584
433,17210,1,1266307198
433,172,1,1266192038
433,718,1,1266307198
433,8594,1,1266307198
433,1724,1,1266307199
433,423,1,1266192008
433,1901,1,1266307196
433,8594,1,1266192000
433,80,1,1266307196
433,621,1,1266307196
433,4695,1,1266307197
434,337,1,1266307197
434,4640,1,1266307197
434,710,1,1266307197
434,4640,1,1266307197
434,502,1,1266307197
434,1554,1,1266192262
434,524,1,1266307197
434,514,1,1266307197
434,2004,1,1266307198
434,337,1,1266192018
434,7114,1,1266307197
434,2801,1,1266307197
434,433,1,1266307198
434,515,1,1266307198
434,41,1,1266192018
434,18880,1,1266307197
434,335,1,1266307197
434,508,1,1266307197
434,883,1,1266276901
434,4695,1,1266307197
434,514,1,1266307198
434,550,1,1266307197
434,883,1,1266192018
434,8350,1,1266307198
434,5476,1,1266307197
434,2021,1,1266307196
434,515,1,1266307199
434,117,1,1266307198
434,4909,1,1266307199
434,5311,1,1266307196
434,433,1,1266256806
434,640,1,1266307197
434,550,1,1266307197
434,12887,1,1266307198
434,4695,1,1266307197
434,4492,1,1266307197
434,4492,1,1266213611
434,502,1,1266307197
434,1554,1,1266213459
434,7268,1,1266307198
434,710,1,1266233886
434,527,1,1266307197
434,63,1,1266192049
434,640,1,1266307197
434,2801,1,1266307197
434,63,1,1266307196
434,13427,1,1266307197
434,524,1,1266307196
434,2924,1,1266307196
434,2004,1,1266307198
434,5476,1,1266192596
434,375,1,1266307198
434,6096,1,1266307197
434,8759,1,1266307198
434,41,1,1266215229
434,4909,1,1266307197
434,3439,1,1266307197
434,2021,1,1266307196
434,5311,1,1266307197
434,16477,1,1266307197
434,335,1,1266307196
434,117,1,1266307197
435,436,1,1266192000
435,1106,1,1266192000
435,2109,1,1266192000
435,2274,1,1266192000
435,2757,1,1266225838
435,3103,1,1266192000
435,3265,1,1266192000
435,4040,1,1266831186
435,3887,1,1266307202
435,4195,1,1266192000
435,4675,1,1266192000
435,4763,1,1266192000
435,4978,1,1266192000
435,5496,1,1266192000
435,6014,1,1266192000
435,6064,1,1266192000
435,6076,1,1266307203
435,6459,1,1266192000
435,6499,1,1266192000
435,6685,1,1266192000
435,6940,1,1266192000
435,7068,1,1266192000
435,7093,1,1266192000
435,8018,1,1266192000
435,8094,1,1266192000
435,8460,1,1266192000
435,8780,1,1266192000
435,8806,1,1266192000
435,8872,1,1266192000
435,8936,1,1266192000
435,9060,1,1266307205
435,9334,1,1266192000
435,9387,1,1266192000
435,9399,1,1266192000
435,9822,1,1266192000
435,9992,1,1266254087
435,10308,1,1266192000
435,11006,1,1266192000
435,11185,1,1266192000
435,11194,1,1266307205
435,11411,1,1266192000
435,12286,1,1266192000
435,12569,1,1266192000
435,12570,1,1266307205
435,12755,1,1266307199
435,7212,1,1266192000
435,2438,1,1266307205
435,12906,1,1266192000
435,13185,1,1266192000
435,13564,1,1266192000
435,13797,1,1266192000
435,13843,1,1266192000
435,14654,1,1266192000
435,9060,1,1266268559
435,15363,1,1266192000
435,15382,1,1266307205
435,15788,1,1266192000
435,15885,1,1266192000
435,9122,1,1266192000
435,15933,1,1266197607
435,16050,1,1266192000
435,2757,1,1266192000
435,16444,1,1266192000
435,16539,1,1266192000
435,16897,1,1266192000
435,17100,1,1266192000
435,17308,1,1266192000
435,17454,1,1267745062
435,17764,1,1266192000
435,5191,1,1266192000
435,18340,1,1266192000
435,8447,1,1266192000
435,1059,1,1266192000
435,2757,1,1266192000
435,19132,1,1266192000
435,4534,1,1266192000
435,19335,1,1266192000
435,19337,1,1266192000
435,7376,1,1266192000
435,19589,1,1266192000
435,17969,1,1266192000
435,19473,1,1266192000
435,19827,1,1266192000
435,19893,1,1266192000
435,9637,1,1266307205
435,8841,1,1266307203
435,3199,1,1266192000
435,20605,1,1266192000
435,20871,1,1266192000
435,17618,1,1266192000
435,20024,1,1266192000
435,21445,1,1266192000
435,10496,1,1266307203
435,21569,1,1266307202
435,21721,1,1266192000
435,21860,1,1266192000
435,7844,1,1266192000
435,16780,1,1266192000
435,22771,1,1266192000
435,22819,1,1266192000
435,22838,1,1266192000
435,22842,1,1266192000
435,22952,1,1266192000
435,23101,1,1266192000
435,23215,1,1266192000
435,23286,1,1266192000
435,23304,1,1266192000
435,23318,1,1266192000
435,7010,1,1266192000
435,23785,1,1266192000
435,3221,1,1266192000
435,24078,1,1266524550
435,24108,1,1266192000
435,2438,1,1266307202
435,13881,1,1266192000
435,24510,1,1266192000
435,3103,1,1266192000
435,6076,1,1266307199
435,24606,1,1266192000
435,24658,1,1266192000
435,11922,1,1266192000
435,3887,1,1266192000
435,24982,1,1266192000
435,21292,1,1266192000
435,25353,1,1266192000
435,25523,1,1266192000
435,17708,1,1266192000
435,25563,1,1266192000
435,25620,1,1266192000
435,10497,1,1266192000
435,1059,1,1266307201
435,26069,1,1266192000
435,7084,1,1266192000
435,26147,1,1266192000
435,15624,1,1267006599
435,21697,1,1266197642
435,26448,1,1266192000
435,13797,1,1266192000
435,26488,1,1266192000
435,22989,1,1266192000
435,26617,1,1266192000
435,5025,1,1266307205
435,26739,1,1266192000
435,10496,1,1266192000
435,10497,1,1266307203
435,2879,1,1266192000
435,4040,1,1266192000
435,21486,1,1266192000
435,25775,1,1266192000
435,12570,1,1266240968
435,27419,1,1266192000
435,3552,1,1266192000
435,27474,1,1266192000
435,27534,1,1267535760
435,21697,1,1266307205
435,27771,1,1266192000
435,4978,1,1266192000
435,12755,1,1266307205
435,10852,1,1266197640
435,28058,1,1266192000
435,28160,1,1266192000
435,27262,1,1266192000
435,8806,1,1266307205
435,8841,1,1266307200
435,28539,1,1266192000
435,24184,1,1266192000
435,25182,1,1266192000
435,28742,1,1266192000
435,28768,1,1266192000
435,28791,1,1266192000
435,7010,1,1266307202
435,14285,1,1266278951
435,15933,1,1266307205
435,29297,1,1266192000
435,17454,1,1266192000
435,29684,1,1266192000
435,4738,1,1266192000
435,10852,1,1266307205
435,3103,1,1266307203
435,21765,1,1266192000
435,29856,1,1266192000
435,7844,1,1266241684
435,30257,1,1266192000
435,21569,1,1266238478
435,30407,1,1266192000
435,9992,1,1266278400
435,30506,1,1266192000
435,30525,1,1266192000
435,24471,1,1266192000
435,27596,1,1266307200
435,30888,1,1266192000
435,2904,1,1266307198
435,19644,1,1266219579
435,3887,1,1266192000
435,11193,1,1266192000
435,11279,1,1266192000
435,23045,1,1266192000
435,15363,1,1266197620
435,10497,1,1266192000
435,31774,1,1266192000
435,28616,1,1266192000
435,31909,1,1266192000
435,32041,1,1266192000
435,1059,1,1266192000
435,32150,1,1266227432
435,4984,1,1267187587
435,32150,1,1266307199
435,15690,1,1266192000
435,25311,1,1266192000
435,2573,1,1266192000
435,32561,1,1266192000
435,30340,1,1266192000
435,32762,1,1266192000
435,32774,1,1266192000
435,5025,1,1266192000
435,30333,1,1266192000
435,16023,1,1266192000
435,12557,1,1266192000
435,33189,1,1266192000
435,2904,1,1266307201
435,33383,1,1266192000
435,8841,1,1266539685
435,19644,1,1266307205
435,9557,1,1266192000
435,9286,1,1266299806
435,33488,1,1266192000
435,20464,1,1266192000
435,26948,1,1266192000
435,33548,1,1266192000
435,27043,1,1266307203
435,33668,1,1266192000
435,15530,1,1266335326
435,7844,1,1266192000
435,33771,1,1266192000
435,9637,1,1266307199
435,15382,1,1266192000
435,33944,1,1266192000
435,13797,1,1266307205
435,5426,1,1268050258
435,23086,1,1266192000
435,11194,1,1266307201
435,34112,1,1266192000
435,30132,1,1266192000
435,29830,1,1266244589
435,28525,1,1266192000
435,10496,1,1266192000
435,34330,1,1266192000
435,7010,1,1266192000
435,31138,1,1266192000
435,34391,1,1266192000
435,34530,1,1266192000
435,17547,1,1266192000
435,4978,1,1266307205
435,27043,1,1266307195
435,15363,1,1266192000
437,438,1,1266192000
437,826,1,1267775998
437,539,1,1266192000
437,9764,1,1267813998
437,52,1,1267699026
437,68,1,1267699027
437,13220,1,1266872540
437,13613,1,1266307199
437,17258,1,1267696528
437,18228,1,1266192000
437,18652,1,1267814065
437,18957,1,1266278592
437,20868,1,1267814065
437,22152,1,1266192000
437,22462,1,1266219560
437,22879,1,1266192000
437,9764,1,1267813970
437,25121,1,1266192000
437,25284,1,1266192000
437,22879,1,1266192000
437,21041,1,1266192000
437,4425,1,1266192000
437,29354,1,1266192000
437,27443,1,1266192000
437,30537,1,1267862398
437,23021,1,1266192000
437,8772,1,1266192000
437,25911,1,1266192000
437,16513,1,1267814026
437,11712,1,1267718756
437,32752,1,1266192000
437,32227,1,1266192000
437,4425,1,1266192000
437,33200,1,1266192000
437,16415,1,1266192000
437,13729,1,1266278401
437,18718,1,1266192000
437,29749,1,1266278592
437,34399,1,1266192000
437,24297,1,1266192000
437,27201,1,1266307198
437,34675,1,1266192000
437,19619,1,1266192000
439,4479,1,1266192000
439,5243,1,1266244315
439,10676,1,1266192000
439,1333,1,1266307199
439,15078,1,1266307199
439,11348,1,1266192000
439,23311,1,1266192000
439,4553,1,1266192000
439,9733,1,1266192000
439,26340,1,1266192000
439,27421,1,1266192000
439,1333,1,1266307200
439,15078,1,1266268669
439,5243,1,1266244375
439,29077,1,1266192000
439,184,1,1266192000
440,441,1,1266192000
440,839,1,1266192000
440,821,1,1266206691
440,1950,1,1266755251
440,653,1,1266198025
440,1544,1,1267973501
440,519,1,1267705761
440,3823,1,1266192000
440,723,1,1266580617
440,324,1,1268175712
440,4636,1,1266192000
440,59,1,1266192000
440,1100,1,1266192000
440,75,1,1266455893
440,5510,1,1266192000
440,3751,1,1267451745
440,583,1,1266271208
440,5056,1,1266192000
440,816,1,1266235325
440,265,1,1266197780
440,2574,1,1268045437
440,7378,1,1267446916
440,2954,1,1266513324
440,2341,1,1266729917
440,901,1,1266368277
440,1022,1,1266226356
440,8268,1,1266192000
440,877,1,1267687806
440,9112,1,1266214635
440,157,1,1266216157
440,895,1,1266317948
440,5,1,1267537604
440,154,1,1267624220
440,10002,1,1266192000
440,2959,1,1268126246
440,1077,1,1266310040
440,512,1,1267539355
440,787,1,1267446916
440,5623,1,1267016122
440,58,1,1266834220
440,695,1,1267453311
440,12692,1,1266192000
440,159,1,1266205686
440,231,1,1267534493
440,143,1,1267540850
440,435,1,1266320865
440,3534,1,1266192000
440,556,1,1266498546
440,14216,1,1266192000
440,14339,1,1266192000
440,706,1,1266317366
440,14798,1,1266192000
440,157,1,1267447131
440,5796,1,1266192000
440,9422,1,1266192000
440,3177,1,1266525138
440,225,1,1266231816
440,132,1,1266415231
440,388,1,1268145737
440,16458,1,1266192000
440,35,1,1266206415
440,16975,1,1266232142
440,453,1,1266452917
440,685,1,1266248492
440,7386,1,1266192000
440,4652,1,1266192000
440,333,1,1266564910
440,3668,1,1267536537
440,305,1,1268093055
440,976,1,1266291887
440,220,1,1266555324
440,14100,1,1266192000
440,52,1,1266197810
440,901,1,1267926862
440,19708,1,1266192000
440,458,1,1266197780
440,1755,1,1266198452
440,59,1,1266192000
440,1093,1,1266239164
440,1633,1,1266246339
440,4,1,1267446916
440,15,1,1266206415
440,442,1,1266620537
440,874,1,1266427363
440,21183,1,1266192000
440,334,1,1267444814
440,787,1,1266246190
440,1022,1,1266655408
440,1665,1,1266538941
440,3668,1,1267536537
440,21770,1,1266241593
440,21854,1,1266307198
440,5623,1,1266224107
440,1218,1,1266192000
440,1192,1,1266466117
440,1832,1,1266291979
440,1032,1,1266487107
440,192,1,1266566416
440,3309,1,1268126399
440,2317,1,1267108209
440,23861,1,1266192000
440,9112,1,1267574400
440,1641,1,1266213553
440,337,1,1266226265
440,185,1,1266380870
440,24599,1,1266192000
440,583,1,1266746157
440,220,1,1267956346
440,2348,1,1266192000
440,950,1,1266754948
440,4410,1,1266293197
440,523,1,1267446170
440,394,1,1266447867
440,25293,1,1266192000
440,25,1,1266566447
440,267,1,1267982531
440,10,1,1266195209
440,2924,1,1267730906
440,435,1,1267746225
440,1384,1,1267879704
440,854,1,1266295450
440,6365,1,1266470061
440,173,1,1267807417
440,23,1,1267461794
440,294,1,1266246166
440,3233,1,1266445329
440,388,1,1268012593
440,3548,1,1268151745
440,58,1,1266195300
440,4950,1,1266306447
440,3311,1,1267454725
440,26435,1,1266192000
440,21615,1,1266222781
440,453,1,1267687930
440,1939,1,1267640192
440,839,1,1266192000
440,155,1,1267771065
440,20315,1,1266192000
440,28448,1,1266192000
440,1194,1,1266490059
440,1541,1,1266656605
440,873,1,1266576432
440,28612,1,1266192000
440,325,1,1267689355
440,28666,1,1266307200
440,132,1,1266469876
440,767,1,1266352744
440,2223,1,1268044675
440,2300,1,1266321908
440,233,1,1266845373
440,1226,1,1267527853
440,1633,1,1266197230
440,2954,1,1266295966
440,458,1,1266295510
440,4950,1,1266305719
440,455,1,1266826236
440,10453,1,1266192000
440,614,1,1266205929
440,75,1,1266401403
440,2317,1,1266219558
440,330,1,1267602640
440,52,1,1266654457
440,630,1,1267817775
